,BallPossession,ShotsonGoal,ShotsoffGoal,BlockedShots,FreeKicks,CornerKicks,Offsides,Throw-in,GoalkeeperSaves,Fouls
Atl._6150,46,1,4,0,8,3,1,n,1,7
Alaves_6150,66,2,4,2,11,2,1,n,2,4
Eibar_6150,33,2,2,0,6,1,1,n,4,9
Leganes_6151,35,1,1,2,5,1,1,n,0,7
AthBilbao_6151,48,0,0,1,4,2,1,n,2,4
Valencia_6151,44,3,0,0,8,2,0,n,0,5
Betis_6151,49,0,1,0,10,0,1,n,0,7
Barcelona_6151,49,2,1,1,9,2,0,n,0,8
LasPalmas_6163,59,2,3,1,12,1,1,n,1,3
Sevilla_6164,72,2,2,1,7,4,0,n,1,7
Malaga_6164,19,1,1,0,7,0,1,n,3,4
CeltaVigo_6164,56,2,0,2,5,0,1,n,1,5
RealMadrid_6164,55,4,0,1,11,4,1,n,0,7
Espanyol_6165,46,1,3,1,5,1,1,n,2,7
GranadaCF_6165,36,3,2,1,6,1,0,n,2,9
RealSociedad_6165,63,4,4,2,11,3,0,n,0,2
Villarreal_6165,42,0,1,1,8,4,1,n,0,7
Osasuna_6166,47,0,2,1,12,0,0,n,1,8
Betis_6170,29,0,1,0,5,0,2,n,3,6
Dep._6171,63,2,4,1,6,1,0,n,0,9
Gijon_6171,43,2,0,3,6,5,0,n,1,10
Leganes_6171,44,1,3,0,10,2,0,n,1,8
Valencia_6171,37,0,1,2,13,4,2,n,0,7
Alaves_6172,41,6,1,1,5,1,2,n,3,10
Atl._6172,62,4,1,0,6,3,1,n,1,3
GranadaCF_6172,27,0,1,2,2,0,0,n,1,9
Barcelona_6172,47,0,1,1,6,2,2,n,3,6
AthBilbao_6173,32,0,2,0,4,1,2,n,0,14
Sevilla_6178,59,1,2,3,10,6,3,n,1,9
RealMadrid_6178,45,4,2,1,12,3,1,n,1,6
Villarreal_6178,48,1,1,1,11,0,3,n,2,10
Espanyol_6178,31,2,0,0,7,0,0,n,1,7
CeltaVigo_6179,70,3,1,1,10,1,2,n,0,7
Eibar_6179,45,0,4,1,8,1,4,n,0,11
Osasuna_6179,40,0,2,1,9,0,1,n,0,7
LasPalmas_6179,64,1,2,0,6,2,0,n,0,6
Malaga_6179,55,3,3,3,8,3,1,n,1,5
RealSociedad_6180,59,2,5,1,9,3,1,n,1,2
GranadaCF_6184,49,0,2,3,9,1,2,n,2,5
Barcelona_6185,80,2,8,1,12,3,2,n,0,3
Valencia_6185,35,2,0,3,6,3,0,n,0,6
Leganes_6185,28,3,1,2,9,4,3,n,0,10
Dep._6185,37,0,2,0,13,2,0,n,1,7
Alaves_6186,40,3,0,0,8,0,1,n,1,4
Sevilla_6186,59,2,5,0,4,4,0,n,3,3
Gijon_6186,49,3,2,1,3,3,0,n,1,6
AthBilbao_6186,56,2,1,3,10,2,0,n,0,7
Atl._6187,41,2,1,3,7,3,3,n,2,3
Betis_6191,38,0,0,1,11,2,0,n,1,1
Villarreal_6192,49,3,2,3,6,0,4,n,1,6
LasPalmas_6192,69,0,3,1,6,2,0,n,1,5
RealSociedad_6192,67,2,2,7,6,6,0,n,2,6
Malaga_6192,34,1,2,2,12,2,0,n,1,1
Eibar_6193,55,3,2,1,6,3,2,n,1,6
Osasuna_6193,39,2,2,3,5,1,2,n,1,5
Espanyol_6193,32,0,3,0,6,2,0,n,0,9
CeltaVigo_6194,49,0,3,1,10,6,1,n,1,9
Dep._6211,49,0,3,1,11,2,0,n,1,11
GranadaCF_6212,31,0,1,0,3,0,0,n,5,4
Atl._6212,48,0,1,1,10,1,4,n,1,6
Gijon_6212,32,0,3,1,5,2,0,n,6,9
Sevilla_6212,57,5,0,0,10,1,1,n,2,10
Alaves_6213,40,1,3,0,7,1,2,n,3,5
Leganes_6213,51,1,2,3,4,2,1,n,0,9
Malaga_6213,47,2,2,0,10,3,0,n,0,8
Barcelona_6213,70,4,2,4,7,2,2,n,2,5
Valencia_6214,56,2,3,0,13,2,0,n,0,8
AthBilbao_6219,59,0,0,2,9,2,0,n,3,2
LasPalmas_6219,40,0,2,0,12,0,0,n,4,5
Betis_6219,45,3,2,1,1,2,0,n,0,11
Villarreal_6219,55,1,0,1,7,0,0,n,1,1
Espanyol_6220,40,1,1,0,7,1,0,n,2,6
Alaves_6220,52,0,3,0,11,0,0,n,2,6
Osasuna_6220,39,2,2,1,5,3,1,n,1,10
Eibar_6220,46,6,3,2,6,2,0,n,1,4
RealMadrid_6220,44,1,3,1,8,1,1,n,1,6
RealSociedad_6221,63,2,4,1,8,5,1,n,0,5
Dep._6225,39,0,3,0,9,4,1,n,1,2
GranadaCF_6226,38,2,0,2,7,0,1,n,1,4
Malaga_6226,44,2,3,0,6,2,2,n,2,12
Leganes_6226,44,2,2,0,7,1,1,n,0,7
Valencia_6226,42,3,2,1,7,1,0,n,1,11
Sevilla_6227,62,3,2,0,5,2,0,n,3,5
Atl._6227,37,1,1,1,9,0,2,n,1,6
CeltaVigo_6227,39,2,2,1,5,1,3,n,2,6
Gijon_6227,54,1,2,2,9,4,1,n,3,6
Barcelona_6227,68,3,5,1,10,3,1,n,4,3
Malaga_6232,59,4,2,0,7,3,2,n,0,8
GranadaCF_6233,30,0,2,2,6,2,0,n,2,9
Atl._6233,33,1,2,2,10,0,1,n,1,8
Dep._6233,54,2,4,2,8,2,1,n,1,4
CeltaVigo_6233,51,2,0,0,9,0,1,n,0,6
Barcelona_6234,72,2,2,0,9,1,1,n,3,5
Sevilla_6234,53,4,1,0,8,0,1,n,3,6
Gijon_6234,30,2,2,0,7,0,1,n,1,8
RealSociedad_6234,53,2,2,0,9,1,2,n,0,4
Valencia_6235,39,1,1,0,11,0,3,n,0,7
Espanyol_6240,45,3,1,0,7,2,0,n,3,8
AthBilbao_6240,44,3,4,0,4,1,0,n,0,10
Leganes_6240,35,0,4,2,8,2,0,n,1,9
Eibar_6240,51,3,3,1,7,3,2,n,0,5
Villarreal_6241,37,3,3,2,8,0,0,n,1,4
Alaves_6241,38,3,1,3,12,3,2,n,0,14
Osasuna_6241,39,2,2,1,4,0,1,n,2,11
LasPalmas_6242,74,1,7,0,18,1,1,n,0,2
RealSociedad_6246,65,1,2,2,8,3,2,n,1,8
Valencia_6247,58,2,1,3,10,2,0,n,1,6
Barcelona_6247,79,5,2,4,9,6,1,n,1,4
Dep._6247,52,2,4,0,3,0,1,n,2,5
RealMadrid_6247,60,3,3,0,9,1,1,n,4,4
Malaga_6248,37,2,0,0,7,2,2,n,2,5
Gijon_6248,48,0,0,0,13,1,4,n,0,7
Sevilla_6248,52,1,2,3,10,4,1,n,4,10
CeltaVigo_6248,57,3,4,2,4,2,1,n,1,7
GranadaCF_6249,44,0,1,5,12,2,2,n,1,8
Betis_6253,49,1,1,1,15,2,2,n,2,2
Atl._6254,43,0,2,1,7,3,3,n,0,3
Espanyol_6254,31,0,1,0,7,1,1,n,0,4
Alaves_6254,42,1,2,0,8,3,1,n,1,6
Eibar_6254,41,2,3,1,13,2,2,n,2,4
Villarreal_6255,31,0,0,0,5,1,1,n,0,9
AthBilbao_6255,52,2,1,2,9,0,1,n,2,9
Osasuna_6255,36,0,2,1,10,2,0,n,1,7
Leganes_6255,28,3,1,0,2,2,1,n,2,10
LasPalmas_6256,54,3,1,1,17,2,1,n,2,4
RealMadrid_6258,71,4,3,2,5,6,1,n,1,8
RealSociedad_6260,44,1,3,3,11,1,1,n,2,6
Valencia_6261,55,0,3,0,5,0,0,n,2,5
Sevilla_6261,51,0,1,1,8,0,0,n,2,8
Dep._6261,51,3,3,0,11,3,0,n,0,6
Malaga_6261,40,0,1,0,8,2,1,n,0,6
Osasuna_6262,35,1,1,0,9,0,0,n,2,7
Barcelona_6262,60,4,3,0,11,2,0,n,2,7
CeltaVigo_6262,60,3,2,3,6,1,2,n,5,6
GranadaCF_6262,42,1,2,0,7,1,2,n,1,6
RealMadrid_6262,45,2,2,3,8,1,2,n,2,3
Eibar_6264,44,3,3,3,6,3,1,n,3,9
Leganes_6264,40,0,1,0,3,2,2,n,3,11
Betis_6264,40,2,2,1,4,2,1,n,2,6
Villarreal_6265,58,3,2,1,6,1,1,n,2,5
Gijon_6265,32,2,1,1,9,2,2,n,1,5
LasPalmas_6265,55,2,4,3,10,3,1,n,1,6
Alaves_6265,43,1,2,0,9,0,2,n,2,11
Espanyol_6265,40,2,0,1,11,1,0,n,0,3
Atl._6266,55,2,2,2,6,2,0,n,1,3
AthBilbao_6266,51,1,5,0,11,3,1,12,3,5
RealSociedad_6267,53,3,1,1,4,2,1,n,2,5
GranadaCF_6268,40,0,0,0,10,3,1,n,0,8
RealMadrid_6268,58,6,2,0,9,1,1,n,0,5
Espanyol_6268,45,2,2,0,9,0,2,n,3,8
CeltaVigo_6268,42,0,1,1,8,0,1,n,2,11
Dep._6269,63,3,1,0,7,2,1,n,1,5
Valencia_6269,60,0,3,1,10,0,1,n,3,2
Osasuna_6269,24,2,1,1,6,0,0,n,3,14
Malaga_6269,39,1,2,0,6,0,1,n,1,9
Sevilla_6270,57,1,3,0,5,1,1,n,0,9
Betis_6272,43,1,0,0,10,2,1,n,1,7
LasPalmas_6274,68,3,2,0,12,3,0,n,1,2
Gijon_6275,41,0,2,2,8,2,2,n,1,8
Leganes_6275,38,4,2,0,9,0,0,n,2,12
Alaves_6275,50,1,0,0,7,2,1,n,4,6
Atl._6275,49,0,3,0,6,2,4,n,1,8
AthBilbao_6276,44,3,2,1,10,2,0,n,3,12
Barcelona_6276,71,1,2,3,9,2,2,n,2,5
Villarreal_6276,45,4,1,0,6,0,0,n,1,4
Betis_6276,27,2,1,0,4,0,1,n,2,13
Eibar_6277,60,4,4,2,7,4,2,n,0,6
Villarreal_6281,33,1,1,0,8,1,1,n,6,5
Espanyol_6282,45,0,3,0,8,2,0,n,0,7
RealMadrid_6282,53,3,1,0,12,1,3,n,1,6
RealSociedad_6282,56,2,1,1,5,5,0,n,1,5
Osasuna_6282,46,2,1,2,5,0,1,n,1,7
Malaga_6283,52,0,3,1,5,2,3,n,2,8
Sevilla_6283,60,0,1,1,12,1,1,n,1,7
GranadaCF_6283,56,4,2,2,7,2,1,n,6,8
CeltaVigo_6283,54,1,1,4,7,1,2,n,0,6
Valencia_6283,27,4,0,0,1,3,1,n,2,6
AthBilbao_6296,57,3,0,2,8,1,0,n,4,4
Leganes_6296,32,3,2,0,7,0,2,n,1,7
Atl._6296,41,3,0,0,5,0,1,n,1,6
Gijon_6297,27,0,2,2,6,2,1,n,3,9
Alaves_6297,29,2,1,1,9,1,0,n,1,10
Dep._6297,50,2,3,2,4,2,1,n,2,7
Barcelona_6297,73,6,5,1,8,3,6,n,0,3
LasPalmas_6298,55,1,3,0,10,0,1,n,3,5
Espanyol_6299,38,2,2,0,11,0,1,n,2,7
Villarreal_6299,54,1,2,1,7,2,0,n,2,7
RealSociedad_6299,65,1,3,2,10,3,0,n,4,6
Sevilla_6300,38,1,1,0,6,1,2,n,1,3
Malaga_6300,54,1,4,2,6,1,2,n,2,9
GranadaCF_6300,49,1,0,2,6,1,0,n,2,5
Osasuna_6300,44,3,0,0,13,1,1,n,3,7
RealMadrid_6300,66,5,3,2,6,1,1,n,1,7
LasPalmas_6301,54,0,0,1,10,1,2,n,1,4
CeltaVigo_6301,49,2,6,0,7,1,1,n,1,6
AthBilbao_6302,40,2,2,1,5,2,0,n,2,9
Alaves_6303,49,0,5,1,8,1,0,n,2,6
Atl._6303,40,1,3,2,8,2,1,n,4,5
Dep._6303,38,3,2,0,10,1,0,n,2,7
Barcelona_6303,65,2,2,0,11,3,2,n,0,11
Valencia_6304,50,3,3,1,4,2,1,n,2,5
Eibar_6304,43,2,2,1,4,3,0,n,0,6
Leganes_6304,50,1,2,1,5,4,1,n,1,11
Betis_6304,38,1,1,5,11,4,4,n,1,7
Gijon_6305,39,2,1,3,11,3,1,n,0,9
LasPalmas_6309,56,1,1,1,12,2,0,n,1,4
Malaga_6310,57,2,2,1,10,0,0,n,1,7
RealMadrid_6310,71,1,3,1,8,1,1,n,0,4
Osasuna_6310,44,0,0,0,6,1,0,n,0,8
RealSociedad_6310,46,6,2,3,8,1,2,n,2,5
Espanyol_6311,58,0,2,1,10,0,1,n,3,7
Sevilla_6311,55,0,3,0,7,0,0,n,2,10
Eibar_6311,59,1,5,0,8,4,1,n,1,9
CeltaVigo_6311,62,1,2,3,8,1,0,n,0,6
Villarreal_6312,39,1,2,1,2,6,0,n,2,8
GranadaCF_6316,29,1,1,2,8,1,0,n,3,7
Valencia_6317,40,0,3,0,8,1,0,n,1,7
Leganes_6317,35,2,0,1,3,2,0,n,2,11
Gijon_6317,60,1,3,1,16,2,2,n,0,6
Atl._6317,48,2,1,0,7,0,0,n,0,6
Dep._6318,47,0,1,1,7,1,1,n,2,6
Betis_6318,68,4,4,3,8,3,0,n,2,6
Alaves_6318,33,1,2,0,7,3,0,n,0,9
Barcelona_6318,59,1,5,1,9,1,1,n,5,3
AthBilbao_6319,50,0,2,2,8,4,2,n,0,1
Espanyol_6320,49,1,4,1,5,1,3,n,4,8
Malaga_6320,57,4,5,1,9,4,1,n,0,6
Villarreal_6320,54,0,2,0,9,0,0,n,7,6
Osasuna_6321,24,0,1,0,3,0,2,n,1,3
RealSociedad_6321,56,2,4,1,4,3,0,n,0,7
LasPalmas_6321,55,0,2,0,10,0,0,n,1,9
RealMadrid_6321,50,7,3,2,6,2,2,n,3,3
Eibar_6322,46,3,0,0,8,1,0,n,1,7
CeltaVigo_6322,37,0,4,2,11,0,0,n,2,11
Betis_6322,42,1,2,0,9,0,4,n,4,9
Gijon_6323,42,2,3,1,5,5,0,n,2,4
GranadaCF_6324,43,1,1,0,11,0,0,n,0,10
Valencia_6324,35,1,3,2,5,2,0,n,2,4
Atl._6324,54,5,0,0,4,1,1,n,2,5
Barcelona_6324,66,0,2,2,10,2,1,n,0,11
Dep._6325,58,2,3,1,4,3,0,n,0,7
Alaves_6325,49,1,1,2,12,0,1,n,0,8
Leganes_6325,50,1,4,0,6,7,0,n,1,4
AthBilbao_6325,56,4,3,4,5,6,1,n,0,4
Sevilla_6326,59,1,2,0,8,1,2,n,0,7
RealSociedad_6330,53,1,4,0,15,1,0,n,2,6
LasPalmas_6331,61,0,2,0,8,1,1,n,2,8
Eibar_6331,39,2,1,0,3,1,1,n,0,5
Villarreal_6331,31,2,1,0,6,1,1,n,1,6
RealMadrid_6331,53,5,2,0,6,0,1,n,0,5
AthBilbao_6332,59,4,6,2,10,5,0,n,0,6
Osasuna_6332,39,2,2,0,9,1,0,n,4,5
Espanyol_6332,50,3,3,0,4,2,2,n,3,5
CeltaVigo_6332,60,0,1,0,5,1,1,n,4,8
Betis_6333,64,1,5,0,9,0,0,n,0,7
Valencia_6338,51,1,2,0,8,0,1,n,2,7
GranadaCF_6338,63,2,0,0,6,0,2,n,4,3
CeltaVigo_6339,69,1,2,2,5,3,0,n,0,5
Dep._6339,34,1,0,2,10,3,0,n,2,9
Malaga_6339,48,1,2,1,9,2,1,n,1,4
Sevilla_6339,52,5,2,2,6,3,2,n,1,9
Barcelona_6339,61,2,1,1,7,2,4,n,2,9
Gijon_6339,44,2,2,0,5,2,2,n,1,8
Atl._6339,45,0,2,1,6,4,1,n,2,10
Leganes_6339,44,0,0,1,8,0,1,n,3,6
RealMadrid_6342,44,2,0,2,9,3,1,n,3,5
Espanyol_6344,50,2,0,1,7,1,0,n,5,5
Betis_6345,49,5,3,1,10,0,1,n,1,6
Alaves_6345,54,1,6,1,7,2,2,n,0,7
LasPalmas_6345,69,1,3,2,14,6,1,n,1,7
Osasuna_6345,25,0,2,0,3,1,0,n,2,2
Villarreal_6346,39,1,2,2,8,0,0,n,3,7
RealSociedad_6346,43,5,2,0,5,3,0,n,0,8
AthBilbao_6346,62,0,5,5,7,2,0,n,0,4
RealMadrid_6346,51,4,4,2,4,2,4,n,2,6
Eibar_6346,26,2,1,0,4,3,1,n,3,10
SVWerderBremen_6079,34,0,0,1,n,0,1,n,7,3
Ingolstadt_6080,50,2,2,3,n,4,1,n,0,9
Darmstadt_6080,36,0,3,3,n,3,1,n,3,7
Wolfsburg_6080,52,2,1,0,n,0,1,n,0,8
Schalke_6080,49,1,4,0,n,3,3,n,1,6
1.FSVMainz05_6080,28,3,2,2,n,1,1,n,2,13
BayerLeverkusen_6080,47,3,2,1,n,2,2,n,5,7
SCFreiburg_6081,40,0,1,1,n,1,0,n,2,2
RBLeipzig_6081,45,5,4,4,n,6,1,n,3,7
BayernMunich_6093,65,0,3,2,n,5,2,n,0,4
FCKoln_6094,42,4,5,1,n,4,0,n,2,5
B._6094,65,2,0,1,n,1,2,n,2,4
HerthaBerlin_6094,46,3,1,0,n,0,0,n,2,9
EintrachtFrankfurt_6094,72,1,3,3,n,1,0,n,0,7
HamburgerSV_6094,43,1,3,0,n,1,1,n,1,8
Dortmund_6094,63,0,4,1,n,4,1,n,1,7
FCAugsburg_6095,49,1,2,2,n,0,1,n,0,14
Hoffenheim_6095,65,1,4,2,n,2,1,n,1,5
SCFreiburg_6100,57,4,2,1,n,2,0,n,0,4
Wolfsburg_6101,53,5,2,2,n,5,2,n,3,6
RBLeipzig_6101,43,1,2,1,n,2,2,n,2,4
BayerLeverkusen_6101,59,0,1,0,n,1,4,n,2,8
Darmstadt_6101,26,0,0,0,n,0,1,n,4,10
Ingolstadt_6101,37,3,4,0,n,2,2,n,1,5
SVWerderBremen_6101,41,0,1,0,n,3,0,n,3,9
1.FSVMainz05_6102,49,3,3,0,n,3,0,n,0,3
Schalke_6102,44,2,1,2,n,3,0,n,0,10
Dortmund_6104,49,4,0,0,n,2,2,n,4,6
HamburgerSV_6104,47,0,5,0,n,0,1,n,1,9
EintrachtFrankfurt_6104,51,3,2,1,n,3,1,n,0,5
Hoffenheim_6104,74,1,1,5,n,4,0,n,0,5
1.FSVMainz05_6105,54,0,2,1,n,6,1,n,2,8
FCKoln_6105,40,2,2,1,n,3,0,n,3,5
B._6105,56,0,1,1,n,2,0,n,1,7
HerthaBerlin_6105,27,0,1,0,n,0,1,n,3,5
FCAugsburg_6105,33,1,1,1,n,2,2,n,2,5
SCFreiburg_6107,32,2,3,1,n,2,0,n,0,15
BayernMunich_6108,63,1,2,0,n,2,0,n,1,4
Darmstadt_6108,41,0,2,1,n,3,1,n,3,10
HerthaBerlin_6108,43,1,0,1,n,1,0,n,1,5
Ingolstadt_6108,41,1,3,0,n,0,4,n,2,6
BayerLeverkusen_6108,60,3,1,1,n,1,1,n,3,6
Wolfsburg_6108,55,0,2,1,n,1,1,n,1,10
Schalke_6109,48,2,3,0,n,2,2,n,0,7
RBLeipzig_6109,48,1,0,0,n,2,0,n,1,10
FCAugsburg_6114,44,1,1,2,n,1,0,n,3,5
EintrachtFrankfurt_6115,63,3,5,2,n,2,2,n,1,3
Hoffenheim_6115,51,4,2,2,n,3,1,n,1,6
HamburgerSV_6115,48,1,4,1,n,1,0,n,2,12
SVWerderBremen_6115,52,0,0,2,n,2,1,n,0,12
FCKoln_6115,31,1,1,0,n,2,1,n,0,4
Dortmund_6115,67,2,1,1,n,3,1,n,1,1
1.FSVMainz05_6116,42,1,1,1,n,0,0,n,2,3
B._6116,63,1,0,1,n,1,1,n,3,5
HerthaBerlin_6128,32,0,3,2,n,0,0,n,0,10
SCFreiburg_6129,53,1,2,1,n,1,5,n,2,5
Ingolstadt_6129,34,0,5,0,n,1,0,n,1,8
Schalke_6129,47,0,4,1,n,2,1,n,1,7
BayernMunich_6129,59,1,2,0,n,1,2,n,2,6
HamburgerSV_6129,32,0,2,1,n,2,0,n,1,8
BayerLeverkusen_6129,66,4,5,1,n,0,0,n,1,3
Darmstadt_6130,47,2,3,0,n,2,0,n,2,8
RBLeipzig_6130,45,3,1,1,n,1,2,n,1,9
EintrachtFrankfurt_6135,49,0,5,3,n,0,1,n,0,7
FCAugsburg_6136,43,3,1,0,n,0,2,n,2,3
Dortmund_6136,64,3,5,3,n,1,0,n,4,7
FCKoln_6136,47,0,2,1,n,2,3,n,2,6
Wolfsburg_6136,70,0,2,0,n,1,0,n,0,10
Hoffenheim_6136,52,3,2,1,n,0,1,n,0,10
B._6136,29,0,1,0,n,0,0,n,1,5
SVWerderBremen_6137,38,0,1,0,n,1,1,n,1,5
1.FSVMainz05_6137,43,0,1,2,n,2,1,n,2,8
EintrachtFrankfurt_6142,40,0,3,0,n,3,1,n,0,5
BayerLeverkusen_6143,47,4,2,2,n,1,4,n,0,8
SCFreiburg_6143,49,2,3,1,n,1,0,n,3,10
BayernMunich_6143,73,3,4,1,n,5,2,n,2,2
RBLeipzig_6143,67,0,2,0,n,4,4,n,0,8
Ingolstadt_6143,41,0,1,1,n,0,2,n,3,3
Schalke_6143,42,1,0,3,n,0,5,n,0,8
HerthaBerlin_6144,42,1,3,0,n,3,1,n,3,5
HamburgerSV_6144,42,1,2,3,n,3,1,n,0,9
B._6149,49,0,3,1,n,0,0,n,2,10
Wolfsburg_6150,52,3,2,2,n,7,1,n,1,9
FCAugsburg_6150,55,2,6,0,n,3,0,n,3,6
Dortmund_6150,62,4,1,0,n,2,3,n,1,9
Hoffenheim_6150,41,3,0,0,n,0,1,n,1,13
Darmstadt_6150,31,1,2,0,n,2,0,n,0,5
FCKoln_6150,47,0,1,0,n,1,3,n,0,3
1.FSVMainz05_6151,51,1,3,0,n,1,1,n,0,3
SVWerderBremen_6151,39,4,2,0,n,3,1,n,1,7
RBLeipzig_6163,44,1,2,1,n,5,2,n,2,6
Schalke_6164,56,0,5,0,n,0,0,n,0,7
HerthaBerlin_6164,54,1,1,1,n,1,0,n,1,7
Ingolstadt_6164,56,5,2,1,n,7,0,n,0,8
FCKoln_6164,38,0,2,1,n,1,0,n,3,10
SCFreiburg_6164,59,5,2,4,n,2,0,n,2,9
BayernMunich_6164,59,2,4,5,n,4,2,n,2,6
HamburgerSV_6165,43,3,5,1,n,5,0,n,2,10
EintrachtFrankfurt_6165,55,2,2,2,n,1,1,n,1,9
RBLeipzig_6170,60,4,1,3,n,5,1,n,1,4
Wolfsburg_6171,61,0,2,1,n,2,0,n,2,11
SVWerderBremen_6171,50,3,4,1,n,2,0,n,2,4
FCAugsburg_6171,39,2,1,2,n,2,1,n,2,9
Dortmund_6171,64,3,2,2,n,3,3,n,2,4
Hoffenheim_6171,54,1,2,1,n,2,1,n,3,9
BayerLeverkusen_6171,44,2,2,0,n,0,0,n,3,6
Darmstadt_6172,36,2,0,1,n,2,2,n,2,9
1.FSVMainz05_6172,37,1,1,1,n,2,1,n,1,10
BayernMunich_6177,71,4,4,2,n,3,3,n,0,7
HerthaBerlin_6178,61,4,2,4,n,2,0,n,1,5
Ingolstadt_6178,50,1,3,2,n,2,1,n,0,8
FCKoln_6178,37,0,4,1,n,2,1,n,1,3
B._6178,43,1,0,0,n,0,2,n,0,3
SCFreiburg_6178,37,2,2,3,n,3,0,n,0,3
Schalke_6178,51,3,3,0,n,5,1,n,2,9
HamburgerSV_6179,48,2,4,4,n,3,1,n,1,14
EintrachtFrankfurt_6179,60,3,2,0,n,0,2,n,1,5
Hoffenheim_6184,58,0,2,1,n,2,2,n,3,7
Darmstadt_6185,42,1,4,1,n,3,1,n,0,5
RBLeipzig_6185,64,0,0,1,n,0,2,n,0,8
FCAugsburg_6185,53,1,3,1,n,2,1,n,2,8
Dortmund_6185,70,1,3,0,n,0,1,n,0,7
Wolfsburg_6185,35,2,0,1,n,0,0,n,2,2
SVWerderBremen_6185,42,3,2,2,n,0,3,n,0,5
1.FSVMainz05_6186,41,1,3,2,n,0,1,n,1,4
BayerLeverkusen_6186,66,0,2,3,n,1,0,n,0,8
Dortmund_6191,57,1,3,5,n,2,1,n,1,11
FCKoln_6192,51,3,1,4,n,3,2,n,2,5
SCFreiburg_6192,41,0,3,0,n,1,0,n,1,2
HerthaBerlin_6192,33,0,1,1,n,0,0,n,4,5
B._6192,57,2,1,1,n,0,0,n,0,4
HamburgerSV_6192,41,2,3,1,n,4,0,n,1,9
EintrachtFrankfurt_6192,56,0,1,2,n,0,2,n,1,8
BayernMunich_6193,76,0,5,0,n,0,1,n,0,5
Ingolstadt_6193,44,3,5,1,n,1,2,n,0,9
Schalke_6195,51,0,2,0,n,3,4,n,2,2
1.FSVMainz05_6195,49,3,3,1,n,4,4,n,0,7
FCAugsburg_6195,34,2,1,3,n,1,3,n,4,9
Wolfsburg_6195,44,2,4,2,n,3,0,n,0,10
SCFreiburg_6196,58,4,2,3,n,3,2,n,0,2
SVWerderBremen_6196,37,1,2,0,n,5,0,n,1,5
Darmstadt_6196,35,0,3,1,n,2,1,n,2,6
BayerLeverkusen_6196,56,4,3,4,n,4,1,n,1,4
RBLeipzig_6196,36,2,0,1,n,3,0,n,0,8
BayernMunich_6225,72,2,3,1,n,4,1,n,1,3
HamburgerSV_6226,34,0,1,3,n,1,0,n,0,13
Dortmund_6226,54,4,2,4,n,3,2,n,3,7
Ingolstadt_6226,49,2,1,4,n,1,1,n,1,8
Hoffenheim_6226,55,1,1,3,n,1,1,n,1,7
B._6226,62,4,1,0,n,3,1,n,0,6
EintrachtFrankfurt_6226,35,3,1,0,n,3,0,n,4,6
HerthaBerlin_6227,50,2,2,0,n,3,2,n,1,7
FCKoln_6227,55,2,2,1,n,2,1,n,3,5
EintrachtFrankfurt_6232,56,1,3,2,n,2,0,n,2,5
FCAugsburg_6233,39,4,2,0,n,3,1,n,2,8
BayernMunich_6233,65,3,2,3,n,4,1,n,2,7
Hoffenheim_6233,45,2,1,0,n,3,1,n,1,5
HamburgerSV_6233,55,1,4,2,n,4,0,n,2,8
FCKoln_6233,58,4,2,2,n,2,1,n,0,12
B._6233,42,2,2,0,n,4,1,n,1,3
HerthaBerlin_6234,58,0,1,0,n,0,2,n,0,7
Dortmund_6234,62,2,3,3,n,3,2,n,0,4
BayerLeverkusen_6239,56,0,0,0,n,0,1,n,1,14
1.FSVMainz05_6240,44,1,4,4,n,2,0,n,0,3
Ingolstadt_6240,44,0,3,1,n,1,0,n,1,10
Wolfsburg_6240,52,0,1,2,n,0,0,n,1,10
Schalke_6240,44,2,2,0,n,3,2,n,1,5
SCFreiburg_6240,47,1,2,2,n,6,0,n,0,4
RBLeipzig_6240,45,1,1,0,n,0,1,n,0,9
SVWerderBremen_6241,59,3,5,2,n,2,0,n,2,4
Darmstadt_6241,37,0,3,0,n,2,0,n,1,7
FCAugsburg_6246,47,4,1,1,n,1,0,n,1,9
B._6247,46,2,3,3,n,3,3,n,3,6
HamburgerSV_6247,38,3,2,0,n,5,0,n,0,5
BayernMunich_6247,64,2,5,1,n,3,2,n,0,7
Dortmund_6247,56,3,3,1,n,6,0,n,2,10
EintrachtFrankfurt_6247,48,2,0,1,n,2,1,n,1,9
HerthaBerlin_6247,33,0,1,1,n,2,1,n,1,7
Hoffenheim_6248,54,2,4,2,n,1,1,n,1,8
FCKoln_6248,43,2,2,1,n,0,2,n,2,6
BayerLeverkusen_6253,54,6,2,3,n,3,1,n,1,7
Darmstadt_6254,43,2,1,0,n,0,1,n,1,10
BayernMunich_6254,67,2,1,2,n,1,2,n,0,3
Ingolstadt_6254,48,5,2,1,n,3,3,n,1,4
Wolfsburg_6254,37,1,1,0,n,0,1,n,3,9
SVWerderBremen_6254,43,2,1,0,n,5,0,n,1,5
SCFreiburg_6254,51,2,2,2,n,2,2,n,1,5
RBLeipzig_6255,45,3,0,1,n,1,4,n,1,9
Schalke_6255,47,1,3,1,n,0,0,n,2,6
SVWerderBremen_6260,37,3,2,0,n,1,0,n,4,6
Dortmund_6261,62,7,4,3,n,2,1,n,0,6
FCKoln_6261,47,0,2,0,n,0,1,n,1,5
FCAugsburg_6261,44,0,3,1,n,0,1,n,0,12
HamburgerSV_6261,30,0,1,1,n,4,1,n,3,5
