,BallPossession,ShotsonGoal,ShotsoffGoal,BlockedShots,FreeKicks,CornerKicks,Offsides,Throw-in,GoalkeeperSaves,Fouls
Genoa_5618,48,5,2,2,8,4,4,12,2,3
Empoli_5619,57,3,3,5,12,2,2,11,1,7
Udinese_5619,58,1,5,3,6,7,0,14,2,5
Parma_5619,53,7,2,0,5,3,1,4,0,1
Palermo_5619,42,2,2,1,8,3,4,8,0,4
Chievo_5619,34,2,0,0,9,1,0,7,2,11
Cesena_5619,43,1,5,2,8,2,0,7,1,13
ACMilan_5619,47,2,3,2,6,1,2,10,1,6
Lazio_5620,63,2,1,4,10,4,1,13,0,9
Verona_5625,42,1,4,1,7,4,0,13,1,8
Atalanta_5625,38,1,3,4,6,1,0,8,2,8
Cagliari_5626,52,4,2,2,7,0,1,16,2,8
Torino_5626,57,6,6,0,9,2,2,8,0,3
Sassuolo_5626,37,4,1,2,7,2,0,10,3,4
Sampdoria_5626,53,2,3,1,6,3,2,11,1,6
Napoli_5626,62,1,3,2,8,2,2,10,0,3
Inter_5626,60,4,6,2,7,5,1,11,0,9
Fiorentina_5626,61,5,4,5,8,2,0,4,0,4
ASRoma_5626,52,0,1,1,2,0,1,8,1,5
Reims_5330,35,2,3,N,7,0,2,6,1,11
Nice_5331,57,6,4,N,6,8,2,10,3,6
Nantes_5331,54,3,4,N,2,1,1,11,2,1
Montpellier_5331,44,1,4,N,11,3,1,9,2,7
Lille_5331,66,2,4,N,16,5,1,19,1,4
Guingamp_5331,45,1,1,N,8,2,1,16,0,6
EvianTG_5331,58,0,4,N,3,1,0,17,1,4
Bastia_5331,40,4,4,N,5,1,0,17,2,14
Lyon_5332,57,3,6,N,7,4,1,11,0,10
Monaco_5332,61,2,0,N,8,4,2,15,0,6
Caen_5337,40,0,5,N,3,1,0,15,0,6
ParisSG_5338,63,2,4,N,7,3,3,9,0,3
Toulouse_5338,55,3,3,0,10,3,1,12,2,7
Rennes_5338,59,3,1,N,8,4,2,14,0,1
Metz_5338,52,3,4,N,7,2,0,11,0,6
Lorient_5338,53,2,3,N,8,4,1,13,1,7
Lens_5338,47,2,1,N,3,3,2,9,1,9
StEtienne_5339,53,3,6,N,4,4,1,17,1,4
Marseille_5339,56,3,4,N,8,2,3,14,1,12
Bordeaux_5339,46,1,2,N,8,3,2,6,2,5
EvianTG_5344,24,1,0,N,5,1,N,10,2,N
Guingamp_5345,35,1,0,N,7,1,2,12,3,7
Reims_5345,51,4,1,N,8,2,0,21,2,0
Nice_5345,47,2,3,N,12,0,1,13,4,7
Montpellier_5345,53,3,2,N,12,3,0,16,0,5
Lille_5345,57,1,4,N,5,0,0,18,0,7
Bastia_5345,54,2,2,N,7,1,1,19,0,7
Lyon_5346,56,2,4,N,8,1,0,13,0,8
StEtienne_5346,49,1,1,N,11,2,0,14,0,9
Nantes_5346,39,2,2,N,5,0,2,14,0,6
Marseille_5351,61,4,6,N,7,5,2,13,1,5
Monaco_5352,48,0,0,N,12,1,1,13,0,6
Toulouse_5352,58,1,2,N,15,2,3,14,1,5
Nantes_5352,47,4,2,N,5,1,0,11,0,8
Lorient_5352,55,1,3,N,N,5,3,N,2,4
Lens_5352,54,2,6,N,10,2,2,18,0,5
Caen_5352,44,1,5,N,10,1,1,13,0,6
Bordeaux_5353,56,1,7,N,13,2,0,10,0,9
Metz_5353,41,0,2,N,5,1,0,12,1,9
ParisSG_5353,60,3,2,N,7,2,2,7,2,4
Lyon_5365,60,1,4,N,8,2,2,13,3,7
Rennes_5366,35,1,1,N,3,0,2,2,2,6
StEtienne_5366,60,1,5,N,7,3,0,17,0,4
Reims_5366,44,3,3,N,8,3,3,19,0,7
Nice_5366,56,1,4,N,12,4,3,13,1,4
Montpellier_5366,47,1,5,N,7,0,2,14,2,6
Bastia_5366,57,1,1,N,8,6,1,21,0,3
Lille_5367,62,0,2,N,8,1,1,13,2,7
Guingamp_5367,45,4,1,N,5,2,1,11,0,8
EvianTG_5367,41,0,5,N,7,4,1,9,0,8
Bordeaux_5372,56,1,4,N,12,1,2,7,0,4
Marseille_5373,62,2,4,N,7,6,1,7,1,8
Toulouse_5373,56,4,9,N,11,3,0,19,0,6
Nantes_5373,46,4,6,N,8,6,1,16,0,4
Metz_5373,38,4,4,N,6,2,1,17,0,5
Lorient_5373,60,1,4,N,5,3,0,12,2,4
Lille_5374,59,1,10,N,5,4,0,21,0,9
Monaco_5374,56,3,6,N,9,0,0,21,1,5
Lens_5374,41,3,3,N,7,3,2,12,1,6
ParisSG_5374,65,1,4,N,9,1,2,13,1,5
Reims_5376,37,1,3,N,8,1,0,11,5,9
Rennes_5376,58,2,0,N,9,2,1,20,1,7
Nice_5377,58,2,4,N,8,5,2,17,3,5
Montpellier_5377,48,0,3,N,9,0,1,15,3,4
Lyon_5377,55,6,3,N,6,3,0,10,1,4
Guingamp_5377,61,0,2,N,14,3,3,11,1,3
EvianTG_5377,54,2,9,N,10,3,1,18,1,4
Bastia_5377,52,0,4,N,14,1,1,11,2,5
Caen_5377,28,1,3,N,5,1,0,11,3,4
StEtienne_5378,52,4,10,N,10,4,3,14,1,8
Monaco_5380,59,1,4,N,16,2,0,21,0,7
Toulouse_5380,46,5,4,N,7,4,0,3,0,8
Montpellier_5380,48,2,3,N,14,2,0,20,4,5
Metz_5380,53,4,4,N,9,2,1,16,1,9
Lorient_5380,58,2,4,N,7,4,0,9,0,4
Lille_5380,58,2,7,N,10,1,0,11,1,5
Bordeaux_5381,42,2,0,N,7,1,0,13,3,3
Nantes_5381,42,1,6,N,5,4,1,9,2,4
Lens_5381,43,1,4,N,7,0,0,16,0,5
Marseille_5381,61,4,4,N,4,3,1,8,2,3
Reims_5386,44,1,2,N,7,1,3,7,0,8
Caen_5387,40,1,3,N,6,0,0,13,6,6
Rennes_5387,53,2,4,N,5,4,1,15,0,4
Nice_5387,57,1,5,N,7,1,4,13,0,3
EvianTG_5387,54,0,2,N,14,0,0,20,2,13
Bastia_5387,56,2,1,N,11,2,0,21,2,7
StEtienne_5388,57,1,9,N,5,5,3,13,0,9
Lyon_5388,55,4,3,N,13,3,0,12,0,11
Guingamp_5388,53,2,1,N,2,2,1,1,2,2
ParisSG_5388,55,0,3,N,8,0,3,6,2,5
Lens_5400,33,3,7,N,2,2,0,11,4,8
Lorient_5401,45,0,0,N,9,0,1,9,4,8
Nice_5401,65,1,2,N,10,2,1,17,0,12
Nantes_5401,49,1,2,N,13,1,1,20,3,2
Monaco_5401,52,1,1,N,4,0,2,8,1,7
Metz_5401,46,2,4,N,8,3,2,13,0,5
Lille_5401,66,5,8,N,9,3,1,9,0,5
Marseille_5402,57,5,7,N,12,5,1,11,1,11
Bordeaux_5402,55,2,3,N,8,3,0,13,1,9
Lyon_5402,55,5,8,N,6,6,0,8,1,9
Toulouse_5407,69,2,6,N,4,3,1,23,0,3
ParisSG_5408,60,3,4,N,4,1,2,13,0,10
Reims_5408,59,0,2,N,10,2,0,7,3,6
EvianTG_5408,53,0,2,N,12,1,1,11,3,6
Caen_5408,54,2,2,N,6,1,1,7,1,4
Bastia_5408,55,3,2,N,8,1,1,10,3,6
Rennes_5409,54,2,3,N,5,1,4,8,2,5
StEtienne_5409,67,2,2,N,10,7,1,13,0,4
Guingamp_5409,44,2,3,N,3,1,3,17,2,7
Lyon_5409,48,2,3,N,13,2,1,6,1,16
Monaco_5414,53,3,4,N,6,6,3,17,0,3
Lorient_5415,42,5,9,N,10,1,1,9,1,6
Nice_5415,42,0,3,N,7,2,0,7,3,11
Montpellier_5415,56,6,1,N,16,3,2,10,0,9
Metz_5415,42,1,3,N,4,0,1,14,1,7
Lille_5415,57,5,4,N,7,1,1,11,0,4
Guingamp_5415,46,1,2,N,6,2,2,9,0,7
Nantes_5416,42,3,4,N,10,6,1,14,0,4
Bordeaux_5416,46,0,6,N,13,1,0,7,1,6
Marseille_5416,57,4,5,N,12,8,1,12,2,4
Rennes_5421,55,2,2,N,6,1,1,18,1,6
Lens_5422,48,1,3,N,6,0,2,10,0,5
Toulouse_5422,52,2,1,N,16,2,2,13,1,8
EvianTG_5422,45,0,7,N,7,0,2,20,3,5
Caen_5422,51,2,3,N,7,6,0,13,0,3
Bastia_5422,52,5,2,N,12,2,3,9,1,12
Lyon_5423,62,4,0,N,6,3,1,7,0,11
StEtienne_5423,52,2,4,N,8,3,3,8,0,4
Reims_5423,52,6,5,N,4,5,2,7,2,8
ParisSG_5423,48,3,2,N,10,3,2,12,1,4
Metz_5435,34,1,7,N,7,3,0,10,0,6
Bastia_5436,40,1,6,N,9,2,1,17,0,7
Nice_5436,45,3,5,N,11,5,2,12,2,4
Monaco_5436,61,2,6,N,4,4,0,15,2,3
Lorient_5436,58,4,6,N,7,4,1,13,1,9
Guingamp_5436,42,1,7,N,7,4,1,11,4,4
Nantes_5437,48,3,8,N,3,5,0,14,2,9
Montpellier_5437,53,3,4,N,7,1,0,17,1,6
Marseille_5437,64,4,8,N,8,1,3,9,3,3
Marseille_5442,65,3,4,N,8,3,2,13,2,2
ParisSG_5443,66,2,5,N,4,2,1,18,2,1
Toulouse_5443,53,1,6,N,7,1,1,13,3,8
Rennes_5443,44,3,1,N,8,1,2,3,0,6
Reims_5443,53,2,4,N,7,1,0,14,2,8
Lens_5443,48,2,8,N,11,3,0,22,0,4
Caen_5443,52,6,4,N,2,5,1,16,1,4
Bordeaux_5444,48,0,4,N,4,2,4,15,1,6
EvianTG_5444,54,0,3,N,6,2,1,19,0,3
StEtienne_5444,37,2,2,N,8,1,0,20,1,12
Nantes_5446,50,1,6,N,8,1,0,16,0,5
Lorient_5446,50,1,4,N,6,1,1,7,1,6
Monaco_5446,50,1,2,N,8,3,0,16,1,6
Nice_5447,62,1,1,N,11,3,2,11,0,9
Montpellier_5447,47,0,4,N,12,2,0,17,2,6
Metz_5447,39,0,2,N,12,1,1,12,1,9
Guingamp_5447,45,2,3,N,6,0,0,13,1,6
Bastia_5447,59,2,4,N,3,7,1,14,1,8
Lille_5447,38,3,7,N,6,1,0,11,2,8
Lyon_5448,45,2,3,N,7,1,0,7,4,8
Toulouse_5449,48,0,3,N,6,2,0,11,3,6
ParisSG_5450,67,3,3,N,6,3,0,20,0,5
StEtienne_5450,61,0,8,N,5,4,0,14,1,4
Rennes_5450,59,2,8,N,7,4,0,10,2,5
Caen_5450,47,4,4,N,5,1,1,18,2,7
Bordeaux_5450,58,4,6,N,4,12,2,15,1,5
EvianTG_5451,37,1,2,N,15,1,2,7,2,9
Reims_5451,61,3,5,N,7,3,2,12,1,11
Lens_5451,57,1,6,N,4,4,0,18,0,6
Marseille_5451,62,1,4,N,5,0,4,18,2,3
Lyon_5456,62,4,4,N,3,5,0,10,2,4
Nantes_5457,46,1,1,N,9,2,1,7,1,6
Reims_5457,57,3,5,N,8,2,0,10,2,7
Montpellier_5457,52,2,3,N,17,2,1,13,3,5
Lorient_5457,58,3,5,N,11,1,4,21,2,3
Bastia_5457,59,4,4,N,5,2,1,9,1,5
Nice_5458,54,1,1,N,12,1,2,18,1,7
Lille_5458,61,4,3,N,12,2,0,17,1,9
Guingamp_5458,34,1,5,N,9,2,0,8,1,4
Monaco_5458,40,1,6,N,6,3,2,13,1,5
Lens_5463,48,4,1,N,8,2,0,14,1,6
ParisSG_5464,61,1,3,N,12,4,1,10,0,7
Toulouse_5464,50,1,4,N,4,1,1,6,1,10
Rennes_5464,42,1,3,N,5,2,2,15,3,6
Metz_5464,45,3,6,N,10,3,3,17,0,7
Lorient_5464,47,2,0,N,8,3,1,9,4,4
Caen_5464,53,0,4,N,9,1,1,13,1,7
Marseille_5465,62,1,10,N,2,10,1,9,1,9
StEtienne_5465,60,3,0,N,4,4,0,19,0,3
Bordeaux_5465,42,1,4,N,8,0,2,11,2,5
Lille_5482,60,0,5,N,6,2,2,21,2,4
Montpellier_5484,42,2,4,N,11,0,0,8,3,7
Bastia_5485,48,2,0,N,10,1,0,10,0,7
Reims_5485,45,4,8,N,10,5,0,12,2,11
Nice_5485,62,4,2,N,7,7,2,10,0,10
Lille_5485,64,2,5,N,5,2,0,23,2,4
Guingamp_5485,54,3,6,N,11,5,1,14,1,4
EvianTG_5485,43,2,2,N,6,1,1,10,3,6
Nantes_5486,61,0,7,N,10,3,2,26,0,7
Lyon_5486,63,3,2,N,8,1,1,20,1,5
Monaco_5486,50,2,3,N,9,7,3,11,3,7
Bordeaux_5491,51,2,3,N,10,0,1,11,0,10
Lens_5492,47,3,4,N,10,4,1,13,1,7
Toulouse_5492,55,2,4,N,5,3,2,22,0,8
Monaco_5492,53,0,3,N,13,1,0,12,1,4
Metz_5492,43,2,1,N,9,4,1,8,1,9
Lorient_5492,51,2,3,N,6,2,1,16,1,8
Caen_5492,44,5,5,N,9,3,1,20,0,7
ParisSG_5493,70,5,1,N,6,4,2,10,0,4
Rennes_5493,50,0,4,N,10,2,3,10,0,9
Marseille_5493,69,2,4,N,6,1,3,19,2,7
Nice_5498,42,0,6,N,15,3,2,9,0,7
Lille_5499,46,1,4,N,9,3,1,19,0,4
Montpellier_5499,49,2,1,N,12,1,1,16,2,6
Guingamp_5499,47,3,3,N,6,2,2,9,2,5
Bastia_5499,46,1,4,N,6,2,2,18,0,6
Lyon_5500,68,2,6,N,9,2,1,11,1,4
EvianTG_5500,45,2,2,N,6,3,2,12,2,5
Rennes_5500,50,3,3,N,5,2,1,15,0,6
Reims_5500,60,2,5,N,14,2,1,19,3,8
StEtienne_5500,28,0,2,N,5,2,1,14,0,9
ParisSG_5505,57,1,2,N,9,2,3,18,1,2
Marseille_5506,67,1,10,N,11,3,3,16,0,2
Toulouse_5506,55,3,4,N,10,5,0,27,1,4
Nantes_5506,62,2,6,N,3,7,1,19,1,5
Metz_5506,43,2,2,N,9,1,1,18,0,7
Lorient_5506,56,2,4,N,6,3,2,13,1,8
Lens_5506,57,0,7,N,6,2,2,12,0,7
Caen_5507,38,2,2,N,4,2,1,7,0,6
Bordeaux_5507,63,1,5,N,9,2,0,5,3,3
Monaco_5507,37,1,4,N,7,1,1,8,3,8
StEtienne_5512,59,3,6,N,1,2,1,12,4,8
Rennes_5513,41,2,6,N,9,1,1,7,0,8
Reims_5513,51,3,2,N,10,2,1,7,0,6
Montpellier_5513,51,6,2,N,14,3,0,14,1,10
EvianTG_5513,49,2,0,N,12,5,0,20,0,5
Caen_5513,47,3,3,N,9,2,0,16,0,8
Bastia_5513,67,3,2,N,18,2,3,20,1,2
Guingamp_5514,37,1,4,N,9,1,2,10,2,6
Nice_5514,57,2,1,N,7,2,2,12,1,4
Lyon_5514,36,1,1,N,7,1,0,13,1,10
Marseille_5519,67,1,8,2,9,7,1,12,1,2
ParisSG_5520,69,5,2,0,9,1,0,12,4,3
Toulouse_5520,54,2,5,2,8,2,3,13,1,11
Nantes_5520,55,1,3,2,7,0,1,13,0,7
Lille_5520,46,1,2,2,12,2,0,8,1,9
Lens_5520,63,2,2,1,10,1,1,18,1,4
Bordeaux_5521,58,2,3,1,8,0,1,11,3,5
Metz_5521,54,0,3,0,8,3,2,15,2,10
Lorient_5521,52,2,4,3,9,2,0,12,2,8
Nice_5526,49,0,4,0,8,3,0,10,1,6
ParisSG_5527,69,1,1,0,5,4,1,10,1,7
Rennes_5527,40,2,3,1,5,2,1,3,5,5
Caen_5527,40,3,0,0,3,1,1,17,1,8
Bastia_5527,52,3,1,0,4,2,2,13,1,4
Guingamp_5528,62,1,1,0,8,0,0,21,5,6
Reims_5528,61,3,3,3,9,4,0,16,2,6
Lyon_5528,73,0,3,3,13,2,2,11,0,7
StEtienne_5528,41,1,3,1,11,3,0,12,1,10
Marseille_5533,72,5,6,3,3,2,0,19,5,3
Lille_5534,33,0,2,3,15,0,1,13,0,14
Toulouse_5534,53,0,3,0,11,1,2,11,2,3
Metz_5534,43,2,0,1,10,0,0,17,0,8
Lorient_5534,56,3,3,4,4,5,0,12,3,3
Lens_5534,60,0,5,2,6,1,0,14,0,7
Bordeaux_5534,66,2,1,0,7,2,1,16,1,4
Nantes_5535,66,1,2,0,6,0,3,16,0,13
Montpellier_5535,44,1,4,0,10,1,0,17,3,9
Monaco_5535,38,1,0,0,11,0,1,18,1,9
EvianTG_5538,46,2,1,0,4,2,3,11,3,7
Toulouse_5540,44,0,4,4,13,3,0,14,0,10
ParisSG_5541,69,3,6,2,12,5,1,13,1,2
Rennes_5541,47,3,1,0,4,2,3,19,1,5
Reims_5541,46,4,3,1,11,1,0,13,0,4
EvianTG_5541,37,1,1,1,3,2,0,13,0,5
Caen_5541,35,0,5,1,5,2,0,11,1,7
Bastia_5541,50,2,0,2,8,4,1,10,0,9
StEtienne_5542,58,1,4,0,9,2,1,15,2,8
Guingamp_5542,39,1,0,0,9,0,0,15,0,10
Montpellier_5542,33,1,1,1,11,0,0,16,2,7
Nice_5547,65,1,3,0,7,3,1,13,2,9
Monaco_5547,65,6,3,0,9,5,0,14,0,6
Metz_5548,39,0,3,1,9,2,1,11,0,7
Nantes_5548,54,2,0,3,10,2,1,22,0,2
Montpellier_5548,46,3,3,2,9,2,1,10,1,8
Lorient_5548,66,2,3,5,7,3,1,15,0,4
Lens_5548,56,3,3,0,6,4,0,17,1,4
Lille_5549,51,1,4,3,11,4,1,3,2,7
Bordeaux_5549,54,3,3,1,11,2,1,14,1,9
Marseille_5549,56,4,2,0,12,2,2,12,2,10
ParisSG_5554,62,4,1,1,5,5,5,7,1,4
Lyon_5555,68,4,2,1,9,3,1,12,2,5
Toulouse_5555,44,2,0,2,2,3,1,18,4,9
Rennes_5555,62,2,1,1,6,4,0,16,0,6
EvianTG_5555,50,0,2,2,3,0,1,13,1,9
Caen_5555,61,2,2,3,7,4,4,21,0,3
Bastia_5555,45,2,3,1,12,1,1,10,3,7
StEtienne_5556,44,3,3,1,5,3,0,9,1,8
Reims_5556,42,1,7,0,9,2,1,13,1,5
Lens_5556,46,1,4,1,8,2,0,10,0,14
Monaco_5568,62,0,1,1,14,4,2,13,2,6
Guingamp_5569,24,0,2,0,12,0,0,4,2,8
Nice_5569,48,1,3,0,11,2,2,14,1,10
Montpellier_5569,47,1,1,2,10,5,3,18,0,4
Metz_5569,54,6,4,2,10,3,0,13,0,8
Lorient_5569,60,5,1,5,5,3,1,15,1,4
Lille_5569,60,5,2,1,14,0,0,14,0,8
Bordeaux_5570,61,3,3,1,6,2,0,16,1,5
Nantes_5570,48,3,2,0,3,1,0,15,0,7
Marseille_5570,38,2,5,1,7,2,0,7,1,6
Monaco_5572,49,1,0,3,10,2,2,14,1,8
Caen_5575,42,2,1,2,2,2,0,18,1,8
StEtienne_5577,52,1,1,1,9,4,0,17,2,3
Toulouse_5577,55,1,3,1,8,1,0,14,0,14
Rennes_5577,66,1,1,1,6,3,2,9,1,6
Reims_5577,50,0,4,0,11,0,2,17,0,8
Lens_5577,51,2,2,0,4,3,1,21,1,2
EvianTG_5577,34,1,0,1,6,4,0,18,0,9
Bordeaux_5577,38,0,2,6,9,4,1,12,2,8
Lyon_5580,68,4,2,1,8,4,2,10,0,8
Nantes_5582,36,1,1,1,10,2,0,16,0,11
Nice_5583,48,1,6,3,6,2,0,12,2,5
Monaco_5583,53,1,4,0,8,4,1,13,0,2
Metz_5583,49,3,3,3,8,3,2,9,0,11
Lorient_5583,58,1,6,2,11,6,0,7,1,6
Guingamp_5583,52,3,2,0,9,2,4,11,0,2
Bastia_5583,58,0,0,0,9,0,1,19,0,9
Lille_5584,43,2,0,1,12,1,3,13,2,5
Montpellier_5584,51,3,1,1,11,3,0,28,0,7
Lyon_5584,63,4,7,5,9,3,0,14,1,6
Marseille_5589,64,1,3,0,6,3,3,15,0,6
ParisSG_5590,53,4,0,1,7,1,3,6,0,12
Toulouse_5590,53,3,3,0,5,3,0,19,1,5
Rennes_5590,53,0,2,0,6,1,0,16,2,7
EvianTG_5590,49,1,6,1,9,4,1,13,1,4
Caen_5590,45,0,4,1,9,2,0,21,0,7
Bordeaux_5590,62,1,2,1,14,1,0,15,0,4
StEtienne_5591,51,1,2,1,6,3,2,17,2,7
Lens_5591,45,0,3,0,6,1,2,11,1,5
Reims_5591,37,2,5,0,6,2,0,6,4,10
ParisSG_5593,70,2,2,0,10,5,1,10,0,3
Metz_5596,42,2,1,2,7,0,1,10,1,5
Lyon_5597,53,4,4,0,8,3,1,16,2,6
Nice_5597,53,1,3,3,7,4,0,10,2,3
Montpellier_5597,43,1,2,1,5,2,0,5,1,4
Lorient_5597,47,1,0,0,7,2,0,24,2,6
Guingamp_5597,59,0,1,3,8,2,3,21,0,7
Bastia_5597,58,2,1,1,6,0,1,16,0,8
Lille_5598,69,5,1,2,9,5,1,13,0,4
Monaco_5598,53,3,0,0,10,2,0,6,2,6
Nantes_5598,39,3,3,1,5,2,0,9,4,6
ParisSG_5603,74,2,2,0,5,1,4,7,2,8
Caen_5604,37,4,3,3,4,3,1,14,4,6
Toulouse_5604,33,2,2,2,3,1,0,14,4,5
Rennes_5604,62,2,2,4,4,1,3,13,3,4
Metz_5604,51,2,3,2,2,2,0,10,5,7
EvianTG_5604,49,2,0,2,12,1,0,19,0,8
Bordeaux_5604,61,5,5,0,9,5,2,20,1,1
Lens_5605,45,2,2,0,4,1,1,11,3,4
StEtienne_5605,64,5,3,0,8,1,2,23,0,6
Marseille_5605,58,3,3,0,6,1,2,12,2,7
Reims_5611,40,0,3,0,6,0,0,14,1,6
Nice_5611,48,2,2,2,6,2,0,18,1,7
Nantes_5611,55,3,1,2,3,4,4,12,0,5
Montpellier_5611,37,2,1,1,5,0,0,7,1,7
Monaco_5611,57,2,6,3,9,7,1,13,1,5
Lyon_5611,57,2,1,2,11,0,1,8,3,7
Lille_5611,47,1,2,2,12,2,1,6,1,10
Guingamp_5611,50,1,3,1,5,1,2,19,2,5
EvianTG_5611,44,1,4,2,11,4,2,12,0,9
Bastia_5611,67,1,1,0,7,3,1,15,2,5
Toulouse_5618,54,0,1,0,10,2,0,13,1,7
StEtienne_5618,60,3,1,1,5,3,0,16,1,11
Rennes_5618,40,1,5,2,5,4,2,13,0,3
ParisSG_5618,69,4,5,3,6,5,4,4,1,5
Metz_5618,44,1,2,0,1,0,2,8,5,4
Marseille_5618,63,3,4,1,11,2,2,9,0,2
Lorient_5618,60,1,1,1,11,1,2,10,3,4
Lens_5618,36,2,2,0,9,0,0,6,4,5
Caen_5618,46,2,6,1,4,6,1,13,5,2
Bordeaux_5618,54,6,5,0,4,4,0,6,0,5
ManchesterUnited_5695,51,1,1,4,8,1,1,9,2,4
Norwich_5695,64,1,6,1,14,1,1,13,2,6
Leicester_5695,46,5,2,2,11,1,0,10,2,7
Everton_5695,66,2,1,1,6,4,0,19,1,3
Bournemouth_5695,58,2,5,1,6,3,0,14,0,8
Chelsea_5695,57,2,2,2,11,4,1,14,4,9
NewcastleUtd_5696,59,3,0,2,9,4,0,23,1,2
Arsenal_5696,57,1,4,5,8,3,2,5,0,5
StokeCity_5696,52,1,3,1,11,0,1,12,0,5
WestBrom_5697,29,0,1,0,3,0,1,5,1,4
AstonVilla_5701,47,0,1,0,3,1,4,N,0,4
Southampton_5702,50,2,4,1,9,3,1,N,1,6
WestHam_5702,61,0,3,1,7,3,1,N,4,5
Watford_5702,63,3,4,1,3,2,0,N,0,3
Tottenham_5702,58,5,0,1,11,3,2,N,2,6
Swansea_5702,57,3,3,3,6,3,2,N,2,2
Sunderland_5702,48,0,2,1,4,2,1,N,3,5
CrystalPalace_5703,38,2,0,2,7,3,1,N,4,7
ManchesterCity_5703,53,4,4,1,7,4,0,N,0,12
Liverpool_5704,58,1,5,1,11,5,0,N,0,6
ManchesterUnited_5709,57,6,0,3,5,3,3,N,0,7
WestHam_5709,46,0,1,0,7,3,0,N,1,2
Sunderland_5709,39,1,1,0,5,1,1,N,1,10
Norwich_5709,43,3,4,2,7,1,1,N,0,9
Leicester_5709,39,0,2,4,7,1,0,N,1,3
CrystalPalace_5709,47,1,3,1,6,0,3,N,2,6
WestBrom_5710,40,2,1,0,4,2,1,N,1,4
Watford_5710,53,0,1,2,4,1,1,N,2,6
Everton_5710,49,1,4,0,6,2,1,N,5,2
Arsenal_5711,57,1,1,1,9,2,5,N,5,1
NewcastleUtd_5716,30,0,1,0,3,0,0,N,2,9
StokeCity_5716,59,3,2,1,5,4,1,N,3,2
ManchesterCity_5716,67,2,3,3,7,6,1,N,0,5
Liverpool_5716,64,0,3,1,4,3,1,N,0,7
Chelsea_5716,64,4,6,2,6,4,0,N,2,4
Bournemouth_5716,58,2,0,2,12,3,0,N,0,3
AstonVilla_5716,65,3,5,2,7,3,0,N,0,2
Tottenham_5716,49,4,3,3,3,3,0,N,2,7
Southampton_5717,66,3,6,1,7,4,1,N,0,2
Swansea_5717,38,1,3,1,7,0,1,N,2,3
Everton_5730,43,4,2,0,5,3,0,N,0,5
WestBrom_5730,46,1,1,1,3,3,1,N,1,1
Watford_5730,48,1,3,3,10,1,0,N,2,7
Norwich_5730,50,1,3,0,6,1,0,N,1,7
CrystalPalace_5730,46,1,4,2,8,2,3,N,4,7
Arsenal_5730,69,6,5,2,9,7,1,N,2,4
ManchesterUnited_5730,62,0,2,0,8,3,1,N,0,4
Sunderland_5731,46,2,2,4,8,4,1,N,0,7
Leicester_5731,38,1,3,2,5,1,0,N,2,3
WestHam_5732,40,1,5,0,6,1,0,N,1,4
Chelsea_5737,54,4,2,2,6,2,0,N,1,6
Swansea_5737,46,1,2,2,4,1,0,N,1,4
StokeCity_5737,57,2,2,2,4,3,1,N,2,5
NewcastleUtd_5737,54,2,4,1,5,2,2,N,2,4
Bournemouth_5737,52,3,1,2,10,4,0,N,2,8
AstonVilla_5737,52,0,2,3,5,0,1,N,2,3
ManchesterCity_5737,67,4,4,2,5,3,2,N,0,4
Tottenham_5738,61,3,4,4,6,4,1,N,3,6
Southampton_5738,42,3,4,1,5,2,0,N,0,3
Liverpool_5738,58,2,2,3,10,0,2,N,0,2
Tottenham_5744,59,4,2,2,5,4,4,N,3,3
WestHam_5744,43,3,4,2,9,6,2,N,1,2
StokeCity_5744,44,3,0,0,6,2,1,N,2,6
Southampton_5744,46,2,6,0,4,2,4,N,2,11
ManchesterUnited_5744,60,3,0,3,10,3,0,N,2,5
Liverpool_5744,70,4,2,1,6,6,1,N,1,3
Leicester_5744,48,2,3,2,10,2,0,N,2,3
NewcastleUtd_5744,46,4,3,3,8,0,0,N,1,5
Watford_5745,54,1,5,2,8,4,0,N,1,8
WestBrom_5746,51,2,1,0,2,3,3,N,0,4
CrystalPalace_5751,59,5,5,3,8,5,2,N,0,5
Sunderland_5751,52,3,5,3,7,1,1,N,0,4
Norwich_5751,63,0,3,1,2,3,1,N,1,2
ManchesterCity_5751,63,4,5,3,7,3,0,N,3,7
Bournemouth_5751,54,1,2,1,5,0,2,N,0,5
AstonVilla_5751,42,1,1,0,7,2,0,N,2,5
Chelsea_5751,52,3,1,2,8,0,0,N,1,7
Everton_5752,49,3,1,1,7,2,0,N,2,5
Swansea_5752,42,2,1,2,8,2,0,N,5,5
Arsenal_5752,50,3,4,0,7,2,2,N,2,5
Tottenham_5765,53,2,3,4,11,6,1,N,2,4
WestBrom_5765,53,0,4,0,8,0,1,N,1,8
Southampton_5765,55,4,3,2,5,6,1,N,2,4
ManchesterCity_5765,48,8,0,0,1,1,1,N,0,8
Everton_5765,44,1,2,3,4,3,0,N,1,4
CrystalPalace_5765,45,1,2,2,5,1,1,N,1,8
Chelsea_5765,50,2,1,2,8,3,1,N,1,13
Watford_5765,35,1,3,0,7,1,0,N,2,3
NewcastleUtd_5766,48,3,2,3,4,0,1,N,0,4
Swansea_5767,46,1,3,0,12,1,0,N,0,4
WestHam_5772,37,3,2,1,9,3,2,N,1,4
StokeCity_5772,71,1,4,2,8,7,1,N,0,4
Norwich_5772,63,2,4,3,1,5,2,N,2,7
